Barcode,Peptide,LFC,totalMeanLFC,LFC_SD
641215219,AKT1_170_182,0.20315769012249696,-0.6194109722693492,0.7125384801943818
641215219,AKT1_309_321_C310S,0.08581046687621452,0.18706067403993862,0.09278148103280925
641215219,AKT1_320_332,-0.022904052427913157,-0.0018316604537863175,0.11937235443477964
641215219,ANXA2_17_29,0.1278433021285732,0.02500995806108245,0.10107513479571126
641215219,B3AT_39_51,0.27555900363407027,0.430768195184329,0.18153794356541048
641215219,CALM_95_107,0.22936967546498543,0.2927132787074343,0.17344786168539802
641215219,CD28_185_197,0.11626103910961838,-0.466956302433441,0.5082534258547892
641215219,CD28_203_215,0.16465107430376236,-0.21660559581518807,0.3543190172546615
641215219,CD3Z_146_158,0.1519526222092047,0.22988013060334467,0.14555734094947198
641215219,CD3Z_147_159,0.20182155179637284,0.24366782500410386,0.12872540713866865
641215219,CD70_9_21_C17S,0.24822391885811612,-0.31751992445260413,0.49057079727911235
641215219,CDK7_157_169,-0.005250555789311662,-0.2604678188001331,0.29280141676847776
641215219,CRK_214_226,0.13164591323345398,0.1873169190770542,0.1441055530726085
641215219,DCX_67_79,0.16112756553938823,-0.21088201982264881,0.3287077403223236
641215219,DYR1A_212_224,0.2998142551085543,-0.5723958315861113,0.8036910976373446
641215219,DYR1A_312_324,0.14729176756113738,-0.30734499514207236,0.42755043505717844
641215219,EGFR_1062_1074,-0.6477576274570529,0.7325277720596797,1.2821151719653794
641215219,EGFR_1103_1115,0.1977845238532776,0.21545417760308894,0.0317857492896975
641215219,EGFR_1118_1130,0.7408527414717394,0.37156676492777346,0.3226365170505402
641215219,EGFR_1165_1177,0.06594818325590346,0.1533824128597511,0.16985691755568716
641215219,EGFR_1190_1202,0.25918883227227774,0.3609249553831197,0.25441597488946305
641215219,EGFR_862_874,0.2656680278794301,0.372405199731368,0.33076539836871605
641215219,EGFR_908_920,-0.37365861071736006,0.20910218194676428,0.5245647378864957
641215219,EPHA2_581_593,-1.095186719424091,-0.39079901100738645,1.0151805177469055
641215219,EPHA4_589_601,0.05548284545476001,0.007152229866565099,0.17922978066334364
641215219,EPHB1_921_933,0.28883040671113047,-0.49220951532020507,0.6943581832219751
641215219,EPHB4_583_595,0.2889086660767166,-0.06723233428462136,0.36024050509623273
641215219,ERBB4_1181_1193,0.1417853449357036,0.42683469839481053,0.24832881008386004
641215219,ERBB4_1277_1289,0.0696413716292259,0.38516661715136574,0.275840028855955
641215219,FGFR1_761_773,0.20047764490800724,0.23112634902196483,0.029266310690821973
641215219,FYN_525_537,1.1443014140098358,1.6644043030735174,0.6205292627684994
641215219,GAB1_622_632,-0.296888407763511,-0.20118076166751328,0.16437203905928943
641215219,GAB2_638_648,0.021586049641257432,0.3098711588721059,0.2869242301389023
641215219,GSK3B_210_222_C218S,0.18246056251960674,-0.023730715642952198,0.1804344579506254
641215219,INSR_1348_1360,0.34814599309287875,0.39983800004903214,0.5844208630810431
641215219,INSR_992_1004,0.41003527318126665,0.6489372516068143,0.21917606598074582
641215219,IRS1_890_902_P890K,0.5359336625788487,0.33702327636216756,0.46200699995898714
641215219,JAK2_1001_1013,-0.07144214435039942,0.2763270453546121,0.337239597174426
641215219,K2C8_425_437,0.13631837515783118,0.08109597217981879,0.055238892914745444
641215219,KSYK_518_530,-0.007314595290043968,0.1390182726670736,0.18621210961073778
641215219,LAT_194_206,0.16227972499371823,0.24665996354128103,0.07985783380729111
641215219,LYN_501_512,0.23157405098018913,0.342773775757182,0.13536891065411127
641215219,MAPK3_198_210_C203S,0.11279668862575143,-0.06499136215712356,0.1758506572690814
641215219,MBP_198_210,-0.03492417486676658,-0.12094432704374528,0.16028739187279772
641215219,MBP_259_271,0.10222256324197687,-0.1275881264603136,0.2124047054708046
641215219,MBP_263_275,0.09920512135771986,-0.5366622571704361,0.6091929304407624
641215219,MK01_180_192,0.3414118582807131,-0.13128968667447732,0.40951681981194976
641215219,MK03_199_208,0.17619708500568798,-0.07298873971251099,0.21654981484346547
641215219,MK08_181_191,0.2565165718001534,-0.053658033257444636,0.2838950663423107
641215219,MK12_178_190,0.3607263794010205,0.4290900622456479,0.11097757039373461
641215219,MK12_180_189_M182B,-0.12497288747590041,0.043335985384064316,0.21293957323614726
641215219,MK14_173_185,-0.009623663582122077,0.3814616475693686,0.3473229457940595
641215219,MUSK_548_560,0.383407769690459,0.23416521138700266,0.19184962582670131
641215219,NCF1_313_325,0.07455390519091232,-0.1618787850416344,0.2688377488031398
641215219,NPT2A_501_513,0.5006132309849178,-0.33501325617824185,0.7318175001500251
641215219,ODBA_340_352_D340K,0.17858544801167042,0.6176036176501777,0.42819185216036193
641215219,PDCD1_221_229_FS219_220KK,0.04214221606105717,-0.032611007300891615,0.15059656674133368
641215219,PLCG1_1246_1258,-0.19689910104457198,0.24097038953247935,0.41386821836929727
641215219,PLCG1_777_789,0.21544802746665148,0.26458969643392943,0.1445790071390896
641215219,PLCG2_1211_1222_N1211K_N1212K,0.21569181470446352,-0.1813746103132144,0.3440767500943478
641215219,PP2AB_297_309,0.18299040787890064,-0.04308452197008765,0.22747394438404928
641215219,PRGR_545_557,-0.12606630426142296,0.39600271394851916,0.5194456966778523
641215219,PTN11_539_551,0.010014892023869848,-0.20036694844805858,0.3269837793082679
641215219,PTN11_541_551,0.13699755809985703,-0.15657122028330228,0.25759190780712427
641215219,RBL2_99_111,0.07361934394704939,0.15656708207488576,0.11355503240503241
641215219,RB_804_816,-0.009722067705226323,-0.3138522044286655,0.2635576299019231
641215219,SHC1_309_321,0.11054182765920295,-0.8911244408883714,1.2702839205292786
641215219,SRC_524_536,1.012192608281973,1.2164065476985295,0.5258003587471344
641215219,STAT2_684_696,0.1260523946779717,-0.7444832574896239,0.9772809639569073
641215219,STAT4_714_726,-0.09643490318006798,0.1349259206526714,0.20479838998134856
641215219,TIE2_986_998,0.27756439897532825,-0.00845832264186619,0.6040296255400285
641215219,TYK2_1048_1060,0.07841187205752931,0.13415619487958233,0.049217290203319594
641215219,TYRO3_679_691,0.10833966253006189,-0.05258256272164452,0.13984973966956363
641215219,VGFR1_1040_1052,-0.02011493690094035,0.10170627691504623,0.1055003176112104
641215219,VGFR1_1049_1061,-0.02938131328613469,-0.28487513589447244,0.6167587709337853
641215219,VGFR1_1162_1174,0.20679556628542972,0.9972177030053532,0.840391102696734
